bus_id,gpsX,gpsY,address_1,address_2,arsId
320,127.0873093515,37.5626950451,광진구,중곡동,5137
320,127.0869681157,37.5641992207,광진구,중곡동,5136
320,127.0863735321,37.5678680041,광진구,중곡동,5135
320,127.0860566161,37.5679159934,광진구,중곡동,5131
320,127.086708621,37.5639660286,광진구,중곡동,5134
320,127.0870618595,37.5620725727,광진구,중곡동,5116
320,127.0876755037,37.5583163621,광진구,중곡동,5118
320,127.0882622041,37.554798956,광진구,중곡동,5260
320,127.0892452052,37.5524229328,광진구,능동,5007
320,127.0897846677,37.5492515718,광진구,구의동,5151
320,127.0857469566,37.5456510932,광진구,구의동,5153
320,127.0836883111,37.5415336614,광진구,구의동,5145
320,127.0831530574,37.5384883339,광진구,자양동,5175
320,127.0848057104,37.5329553244,광진구,자양동,5188
3212,127.094065214,37.5368302384,광진구,구의동,5267
3212,127.0942542588,37.5395847398,광진구,구의동,5157
3214,127.0966658921,37.5379617179,광진구,구의동,5163
3214,127.094065214,37.5368302384,광진구,구의동,5267
3214,127.0942542588,37.5395847398,광진구,구의동,5157
3216,127.0858514017,37.5321201527,광진구,자양동,5194
3216,127.0844077778,37.5352822425,광진구,자양동,5192
3216,127.0835191184,37.538986382,광진구,구의동,5148
3216,127.084359006,37.5422108084,광진구,구의동,5147
3216,127.083977653,37.545249575,광진구,능동,5142
3216,127.0772312737,37.546028221,광진구,능동,5143
3216,127.0770314953,37.5520458638,광진구,능동,5140
3216,127.0786346746,37.5551766839,광진구,능동,5141
3216,127.0756461481,37.5587409868,광진구,중곡동,5001
3216,127.0749002776,37.5587937258,광진구,군자동,5002
3216,127.07882,37.556322,광진구,군자동,5253
3216,127.0769927342,37.5528739948,광진구,군자동,5252
3216,127.07544,37.549752,광진구,군자동,5251
3216,127.0752457939,37.5466954123,광진구,화양동,5231
3216,127.0792516957,37.5452618523,광진구,화양동,5233
3216,127.08458049,37.5449328603,광진구,구의동,5144
3216,127.0836883111,37.5415336614,광진구,구의동,5145
3216,127.0831530574,37.5384883339,광진구,자양동,5175
3216,127.0848057104,37.5329553244,광진구,자양동,5188
3217,127.061162321,37.5365680167,광진구,자양동,05220
3217,127.0626912618,37.5395029881,광진구,자양동,05216
3217,127.0672788711,37.5408268775,광진구,자양동,05217
3217,127.0709898289,37.5401911408,광진구,화양동, 
3217,127.071263851,37.5409809431,광진구,화양동,05232
3217,127.0735881785,37.5459043941,광진구,화양동,05234
3217,127.0713618582,37.5480152246,광진구,군자동,05250
3220,127.0936875546,37.5433887171,광진구,광장동,05165
3220,127.0890507143,37.5449638155,광진구,구의동,05155
3220,127.0836883111,37.5415336614,광진구,구의동,05145
3220,127.0831530574,37.5384883339,광진구,자양동,05175
3220,127.0826036011,37.5368892729,광진구,자양동,05176
3220,127.0786588147,37.5378444255,광진구,자양동,05178
3220,127.0749259086,37.538949007,광진구,화양동,05180
3220,127.0709898289,37.5401911408,광진구,화양동, 
3220,127.071263851,37.5409809431,광진구,화양동,05232
3220,127.0735881785,37.5459043941,광진구,화양동,05234
3220,127.0713618582,37.5480152246,광진구,군자동,05250
3220,127.0686841693,37.5483288986,광진구,군자동,05249
3220,127.0695975111,37.5517044591,광진구,군자동,05235
3220,127.0712504226,37.5545968873,광진구,군자동,05236
3220,127.0727879339,37.557410967,광진구,군자동,05237
3220,127.0711522612,37.5477783631,광진구,화양동,05226
3220,127.0736284938,37.5466216409,광진구,화양동,05227
3220,127.072222,37.543765,광진구,화양동,05228
3220,127.0714727877,37.5421084758,광진구,화양동,05263
3220,127.0748753929,37.5384461141,광진구,자양동,05205
3220,127.078796484,37.5374793895,광진구,자양동,05179
3220,127.0821044683,37.5367503042,광진구,자양동,05177
3220,127.0835191184,37.538986382,광진구,구의동,05148
3220,127.084359006,37.5422108084,광진구,구의동,05147
3220,127.089103536,37.5446546999,광진구,구의동,05150
3220,127.0932099949,37.5433926994,광진구,구의동,05164
370,127.1032820084,37.5455082662,광진구,광장동,5011
370,127.093498577,37.5489183172,광진구,구의동,5009
370,127.0901491873,37.5512084718,광진구,구의동,5006
370,127.086550509,37.5544965543,광진구,중곡동,5005
370,127.082473132,37.5560989145,광진구,중곡동,5003
370,127.0756461481,37.5587409868,광진구,중곡동,5001
370,127.0749002776,37.5587937258,광진구,군자동,5002
370,127.081565514,37.5562229948,광진구,능동,5004
370,127.0848655495,37.554826955,광진구,능동,5008
370,127.0892452052,37.5524229328,광진구,능동,5007
370,127.0926144514,37.548957926,광진구,구의동,5010
370,127.1032684079,37.5451767476,광진구,광장동,5012
4212,127.061162321,37.5365680167,광진구,자양동,05220
4212,127.0626912618,37.5395029881,광진구,자양동,05216
4212,127.0672788711,37.5408268775,광진구,자양동,05217
4212,127.0709898289,37.5401911408,광진구,화양동, 
4212,127.071263851,37.5409809431,광진구,화양동,05232
4212,127.0735881785,37.5459043941,광진구,화양동,05234
4212,127.0770314953,37.5520458638,광진구,능동,05140
4212,127.0786346746,37.5551766839,광진구,능동,05141
4212,127.0811551751,37.5598402672,광진구,중곡동,05113
4212,127.0828471665,37.5630899336,광진구,중곡동,05114
4212,127.0833601348,37.5638882429,광진구,중곡동,05115
4212,127.0845454928,37.5660464177,광진구,중곡동,05133
4212,127.0855902354,37.5679334531,광진구,중곡동,05132
4212,127.0831369585,37.5706350167,광진구,중곡동,05129
4212,127.0826418853,37.5684915275,광진구,중곡동,05128
4212,127.0817412475,37.5668530679,광진구,중곡동,05126
4212,127.0809971715,37.5654974368,광진구,중곡동,05124
4212,127.0818720972,37.5622907455,광진구,중곡동,05111
4212,127.0808552636,37.5598837254,광진구,중곡동,05112
4212,127.07882,37.556322,광진구,군자동,05253
4212,127.0769927342,37.5528739948,광진구,군자동,05252
4212,127.07544,37.549752,광진구,군자동,05251
4212,127.0736284938,37.5466216409,광진구,화양동,05227
4212,127.072222,37.543765,광진구,화양동,05228
4212,127.0709084752,37.5409741643,광진구,화양동,05229
4212,127.0681672642,37.5408957525,광진구,화양동,05230
6013,127.0675398641,37.5353498628,광진구,자양동,05666
6013,127.0704787498,37.5392273673,광진구,자양동,05695
6013,127.0719007166,37.5422803253,광진구,화양동,05697
6013,127.0760310216,37.5498550499,광진구,능동,05699
6013,127.0790603709,37.5559120191,광진구,능동,05701
6013,127.0756461481,37.5587409868,광진구,중곡동,05001
6013,127.0749002776,37.5587937258,광진구,군자동,05002
6013,127.0788605078,37.5563636008,광진구,군자동,05700
6013,127.0755658718,37.5498616561,광진구,군자동,05698
6013,127.0720930253,37.5433804463,광진구,화양동,05696
6013,127.0701166071,37.5391969456,광진구,자양동,05694
6013,127.0679858608,37.5355334307,광진구,자양동,05665
6705,127.094065214,37.5368302384,광진구,구의동,05267
6705,127.1030692112,37.5434728132,광진구,광장동,05168
6705,127.1102655251,37.5542416044,광진구,광장동,05745
6705,127.1030856662,37.543917039,광진구,광장동,05169
6705,127.0934995562,37.5360260082,광진구,구의동,05161
721,127.0749002776,37.5587937258,광진구,군자동,05002
721,127.07882,37.556322,광진구,군자동,05253
721,127.0769927342,37.5528739948,광진구,군자동,05252
721,127.07544,37.549752,광진구,군자동,05251
721,127.0736284938,37.5466216409,광진구,화양동,05227
721,127.072222,37.543765,광진구,화양동,05228
721,127.0709084752,37.5409741643,광진구,화양동,05229
721,127.0699257583,37.538919286,광진구,자양동,05218
721,127.068967,37.536419,광진구,자양동,05214
721,127.0690251258,37.5360770905,광진구,자양동,05203
721,127.0701692006,37.5385652456,광진구,자양동,05204
721,127.0709898289,37.5401911408,광진구,화양동, 
721,127.071263851,37.5409809431,광진구,화양동,05232
721,127.0735881785,37.5459043941,광진구,화양동,05234
721,127.0770314953,37.5520458638,광진구,능동,05140
721,127.0786346746,37.5551766839,광진구,능동,05141
721,127.0756461481,37.5587409868,광진구,중곡동,05001
8146,127.0795827233,37.57027689,광진구,중곡동,5121
8146,127.0771769652,37.5657955541,광진구,중곡동,5123
8146,127.0752287457,37.5623861756,광진구,중곡동,5102
8146,127.061162321,37.5365680167,광진구,자양동,5220
8146,127.0626912618,37.5395029881,광진구,자양동,5216
8146,127.0647765888,37.5431585111,광진구,화양동,5224
8146,127.0670885688,37.5472318425,광진구,화양동,5225
8146,127.0695975111,37.5517044591,광진구,군자동,5235
8146,127.0712504226,37.5545968873,광진구,군자동,5236
8146,127.0752029849,37.561532857,광진구,중곡동,5101
8146,127.0778996992,37.5664012264,광진구,중곡동,5122
8146,127.0797293274,37.569746048,광진구,중곡동,5120
9403,127.0858514017,37.5321201527,광진구,자양동,5194
9403,127.0844077778,37.5352822425,광진구,자양동,5192
9403,127.0835191184,37.538986382,광진구,구의동,5148
9403,127.0846474366,37.5430873683,광진구,구의동,5146
9403,127.0863480831,37.5458173579,광진구,구의동,5154
9403,127.08958588,37.5486416815,광진구,구의동,5152
9403,127.0905075507,37.5508666828,광진구,구의동,5258
9403,127.0886689538,37.5541967204,광진구,중곡동,5139
9403,127.0879297616,37.5583189468,광진구,중곡동,5138
9403,127.0873093515,37.5626950451,광진구,중곡동,5137
9403,127.0869681157,37.5641992207,광진구,중곡동,5136
9403,127.0863735321,37.5678680041,광진구,중곡동,5135
9403,127.0843249567,37.5662294972,광진구,중곡동,5270
9403,127.0833948064,37.5645270931,광진구,중곡동,5269
9403,127.0825248466,37.5629643086,광진구,중곡동,5268
9403,127.0808552636,37.5598837254,광진구,중곡동,5112
9403,127.07882,37.556322,광진구,군자동,5253
9403,127.0769927342,37.5528739948,광진구,군자동,5252
9403,127.07544,37.549752,광진구,군자동,5251
9403,127.0752457939,37.5466954123,광진구,화양동,5231
9403,127.0792516957,37.5452618523,광진구,화양동,5233
9403,127.08458049,37.5449328603,광진구,구의동,5144
9403,127.0836883111,37.5415336614,광진구,구의동,5145
9403,127.0831530574,37.5384883339,광진구,자양동,5175
9403,127.0848057104,37.5329553244,광진구,자양동,5188
TOUR12,127.0667912942,37.5310817825,광진구,자양동,5900
TOUR12,127.0675636466,37.5411150129,광진구,화양동,5901
강동01,127.0946015311,37.536276493,광진구,구의동,5999
강동01,127.0942542588,37.5395847398,광진구,구의동,5157
광진01,127.1104622298,37.5502486719,광진구,광장동,5504
광진01,127.1094523282,37.5484546316,광진구,광장동,5509
광진01,127.1075869834,37.546721738,광진구,광장동,5514
광진01,127.1052324402,37.546319268,광진구,광장동,5519
광진01,127.1030856662,37.543917039,광진구,광장동,5169
광진01,127.1014183009,37.5419477863,광진구,광장동,5528
광진01,127.0996486938,37.5404651876,광진구,광장동,5533
광진01,127.0966658921,37.5379617179,광진구,구의동,5163
광진01,127.0948590232,37.5363934727,광진구,구의동,5543
광진01,127.094195145,37.5366715418,광진구,구의동,5162
광진01,127.091537565,37.5381656685,광진구,구의동,5757
광진01,127.0892373497,37.5382387949,광진구,구의동,5550
광진01,127.0897229975,37.5402902234,광진구,구의동,5560
광진01,127.0900164716,37.5415506336,광진구,구의동,5555
광진01,127.0906000271,37.5440489261,광진구,구의동,5565
광진01,127.0932099949,37.5433926994,광진구,구의동,5164
광진01,127.0949108596,37.5421672546,광진구,광장동,5990
광진01,127.0961815897,37.5432605587,광진구,광장동,5993
광진01,127.0980186154,37.5452405574,광진구,광장동,5992
광진01,127.1024015366,37.5467903263,광진구,광장동,5578
광진01,127.1052273651,37.5475393553,광진구,광장동,5581
광진01,127.1066256895,37.5479203339,광진구,광장동,5584
광진01,127.1075883052,37.5500035243,광진구,광장동,5587
광진01,127.1064754858,37.5480904595,광진구,광장동,5591
광진01,127.1051324275,37.5476304504,광진구,광장동,5595
광진01,127.1024888949,37.5469479421,광진구,광장동,5597
광진01,127.097965691,37.5454433478,광진구,광장동,5600
광진01,127.0967938276,37.5423895999,광진구,광장동,5670
광진01,127.0947267219,37.5423692772,광진구,광장동,5671
광진01,127.0936875546,37.5433887171,광진구,광장동,5165
광진01,127.0904643237,37.5441301287,광진구,구의동,5679
광진01,127.089870505,37.5415633601,광진구,구의동,5710
광진01,127.089564605,37.5403191787,광진구,구의동,5714
광진01,127.08909255,37.5382758492,광진구,구의동,5718
광진01,127.090409,37.537998,광진구,구의동,5158
광진01,127.0961011535,37.5370205329,광진구,구의동,5721
광진01,127.0970323661,37.5378379672,광진구,구의동,5724
광진01,127.1003518538,37.5407790748,광진구,광장동,5728
광진01,127.1017492793,37.5423430827,광진구,광장동,5732
광진01,127.1030692112,37.5434728132,광진구,광장동,5168
광진01,127.1053745185,37.5459514944,광진구,광장동,5265
광진01,127.1077533058,37.5466936524,광진구,광장동,5740
광진01,127.1093151239,37.5482745397,광진구,광장동,5742
광진01,127.1096719072,37.5500133218,광진구,광장동,5744
광진02,127.0960429247,37.562194465,광진구,중곡동,5503
광진02,127.0956309346,37.5609606399,광진구,중곡동,5515
광진02,127.0947974601,37.5601590013,광진구,중곡동,5508
광진02,127.0939630731,37.5591306198,광진구,중곡동,5500
광진02,127.0930312463,37.5589159963,광진구,중곡동,5513
광진02,127.0917043706,37.5586845522,광진구,중곡동,5518
광진02,127.0901359394,37.5590029448,광진구,중곡동,5505
광진02,127.0886688403,37.5588770015,광진구,중곡동,5523
광진02,127.0876755037,37.5583163621,광진구,중곡동,5118
광진02,127.0866536022,37.5545805258,광진구,중곡동,5537
광진02,127.0818137053,37.5565093709,광진구,중곡동,5991
광진02,127.0800822765,37.5578748138,광진구,중곡동,5542
광진02,127.0811551751,37.5598402672,광진구,중곡동,5113
광진02,127.0823481516,37.5618689803,광진구,중곡동,5994
광진02,127.0840577691,37.5611637445,광진구,중곡동,5540
광진02,127.0870747483,37.5595305795,광진구,중곡동,5554
광진02,127.0886686737,37.5587364311,광진구,중곡동,5559
광진02,127.0899354071,37.5588490108,광진구,중곡동,5506
광진02,127.0916679445,37.5585169771,광진구,중곡동,5564
광진02,127.0930027538,37.5587592285,광진구,중곡동,5569
광진02,127.0942812172,37.5591925416,광진구,중곡동,5510
광진02,127.0951957405,37.5602407565,광진구,중곡동,5574
광진03,127.0862442255,37.5667567645,광진구,중곡동,5755
광진03,127.086708621,37.5639660286,광진구,중곡동,5134
광진03,127.0871709238,37.5614417271,광진구,중곡동,5512
광진03,127.0880096605,37.5585269693,광진구,중곡동,5517
광진03,127.0892468924,37.5576339581,광진구,중곡동,5522
광진03,127.0902850791,37.5569014807,광진구,중곡동,5527
광진03,127.0911230749,37.5563079173,광진구,중곡동,5531
광진03,127.0931371525,37.5548826175,광진구,중곡동,5536
광진03,127.0941176381,37.5542285469,광진구,구의동,5541
광진03,127.0932969209,37.5532100607,광진구,구의동,5545
광진03,127.0921939479,37.5518187362,광진구,구의동,5549
광진03,127.0912052675,37.5508068361,광진구,구의동,5553
광진03,127.0900588338,37.5494847466,광진구,구의동,5558
광진03,127.0880988204,37.5477299911,광진구,구의동,5563
광진03,127.0857469566,37.5456510932,광진구,구의동,5153
광진03,127.0836883111,37.5415336614,광진구,구의동,5145
광진03,127.0831530574,37.5384883339,광진구,자양동,5175
광진03,127.084837057,37.5366543055,광진구,자양동,5580
광진03,127.0882893582,37.5375186301,광진구,자양동,5199
광진03,127.090409,37.537998,광진구,구의동,5158
광진03,127.094195145,37.5366715418,광진구,구의동,5162
광진03,127.091537565,37.5381656685,광진구,구의동,5757
광진03,127.0879772581,37.5377026867,광진구,구의동,5149
광진03,127.0851803257,37.5370090906,광진구,구의동,5594
광진03,127.0835191184,37.538986382,광진구,구의동,5148
광진03,127.0843546327,37.542346877,광진구,구의동,5599
광진03,127.0863480831,37.5458173579,광진구,구의동,5154
광진03,127.088351026,37.5475847263,광진구,구의동,5672
광진03,127.08958588,37.5486416815,광진구,구의동,5152
광진03,127.0914351492,37.5506719315,광진구,구의동,5752
광진03,127.0923104685,37.5517744916,광진구,구의동,5709
광진03,127.0933919081,37.5531415024,광진구,구의동,5713
광진03,127.0941502787,37.5540834447,광진구,구의동,5717
광진03,127.0930430702,37.5552791459,광진구,중곡동,5720
광진03,127.0913641894,37.5563302584,광진구,중곡동,5723
광진03,127.0903690097,37.5570437893,광진구,중곡동,5727
광진03,127.0893930217,37.5577311656,광진구,중곡동,5731
광진03,127.0880630283,37.5586702034,광진구,중곡동,5735
광진03,127.0875676658,37.5609548433,광진구,중곡동,5737
광진03,127.0871413296,37.5632448358,광진구,중곡동,5739
광진03,127.0867703018,37.5654194455,광진구,중곡동,5741
광진03,127.0860566161,37.5679159934,광진구,중곡동,5131
광진04,127.0782267822,37.5669958095,광진구,중곡동,5511
광진04,127.0797293274,37.569746048,광진구,중곡동,5120
광진04,127.0813749581,37.571462406,광진구,중곡동,5687
광진04,127.0831369585,37.5706350167,광진구,중곡동,5129
광진04,127.0826418853,37.5684915275,광진구,중곡동,5128
광진04,127.0817412475,37.5668530679,광진구,중곡동,5126
광진04,127.0809971715,37.5654974368,광진구,중곡동,5124
광진04,127.0814330674,37.5624460371,광진구,중곡동,5535
광진04,127.0840577691,37.5611637445,광진구,중곡동,5540
광진04,127.0870747483,37.5595305795,광진구,중곡동,5554
광진04,127.0876755037,37.5583163621,광진구,중곡동,5118
광진04,127.0882622041,37.554798956,광진구,중곡동,5260
광진04,127.0892452052,37.5524229328,광진구,능동,5007
광진04,127.0900588338,37.5494847466,광진구,구의동,5558
광진04,127.0880988204,37.5477299911,광진구,구의동,5563
광진04,127.0857469566,37.5456510932,광진구,구의동,5153
광진04,127.0836883111,37.5415336614,광진구,구의동,5145
광진04,127.0831530574,37.5384883339,광진구,자양동,5175
광진04,127.084837057,37.5366543055,광진구,자양동,5580
광진04,127.0882893582,37.5375186301,광진구,자양동,5199
광진04,127.090409,37.537998,광진구,구의동,5158
광진04,127.094195145,37.5366715418,광진구,구의동,5162
광진04,127.091537565,37.5381656685,광진구,구의동,5757
광진04,127.0879772581,37.5377026867,광진구,구의동,5149
광진04,127.0851803257,37.5370090906,광진구,구의동,5594
광진04,127.0835191184,37.538986382,광진구,구의동,5148
광진04,127.0843546327,37.542346877,광진구,구의동,5599
광진04,127.0863480831,37.5458173579,광진구,구의동,5154
광진04,127.088351026,37.5475847263,광진구,구의동,5672
광진04,127.08958588,37.5486416815,광진구,구의동,5152
광진04,127.0905075507,37.5508666828,광진구,구의동,5258
광진04,127.0886689538,37.5541967204,광진구,중곡동,5139
광진04,127.0881058981,37.5575879581,광진구,중곡동,5716
광진04,127.0873831264,37.5599565687,광진구,중곡동,5117
광진04,127.0839868222,37.5614890896,광진구,중곡동,5119
광진04,127.0812432362,37.5627570449,광진구,중곡동,5726
광진04,127.0780657612,37.5637882366,광진구,중곡동,5690
광진04,127.0779156425,37.5663789768,광진구,중곡동,5501
광진05,127.0750132783,37.5303694922,광진구,자양동,5189
광진05,127.0747505569,37.5335505333,광진구,자양동,5261
광진05,127.0734066984,37.533946958,광진구,자양동,5211
광진05,127.0711714016,37.5345790942,광진구,자양동,5212
광진05,127.0689474032,37.535233709,광진구,자양동,5202
광진05,127.0690251258,37.5360770905,광진구,자양동,5203
광진05,127.0701692006,37.5385652456,광진구,자양동,5204
광진05,127.0748753929,37.5384461141,광진구,자양동,5205
광진05,127.0766299665,37.5368221134,광진구,자양동,5539
광진05,127.0759963869,37.5346905273,광진구,자양동,5544
광진05,127.0768712862,37.5327003382,광진구,자양동,5190
광진05,127.0792387772,37.5319860054,광진구,자양동,5551
광진05,127.0807386521,37.5315308364,광진구,자양동,5191
광진05,127.0822557273,37.5313000096,광진구,자양동,5562
광진05,127.0846733447,37.5319732231,광진구,자양동,5193
광진05,127.0870098898,37.5329501167,광진구,자양동,5572
광진05,127.0891356598,37.5336144423,광진구,자양동,5576
광진05,127.0921362577,37.5352926857,광진구,구의동,5579
광진05,127.0936328974,37.5358799248,광진구,구의동,5582
광진05,127.0920685648,37.5345349158,광진구,구의동,5585
광진05,127.0891188071,37.5337153779,광진구,자양동,5588
광진05,127.0870462374,37.5330699358,광진구,자양동,5589
광진05,127.0846079653,37.5321922367,광진구,자양동,5187
광진05,127.0825682599,37.5315196593,광진구,자양동,5596
광진05,127.081413066,37.531572725,광진구,자양동,5185
광진05,127.0792966963,37.5321869113,광진구,자양동,5668
광진05,127.077319,37.53275,광진구,자양동,5183
광진05,127.0762758207,37.5346353803,광진구,자양동,5677
광진05,127.0769071428,37.5367651642,광진구,자양동,5680
광진05,127.0749259086,37.538949007,광진구,화양동,5180
광진05,127.0699257583,37.538919286,광진구,자양동,5218
광진05,127.068967,37.536419,광진구,자양동,5214
광진05,127.0692877009,37.5349118182,광진구,자양동,5201
광진05,127.0713601174,37.53431586,광진구,자양동,5213
광진05,127.0735184639,37.5336864713,광진구,자양동,5210
광진05,127.0753242626,37.5324499288,광진구,자양동,5733
광진05,127.074922,37.530768,광진구,자양동,5209
성동10,127.0643413763,37.5423991251,광진구,화양동,5556
성동10,127.0652401586,37.5439827587,광진구,화양동,5561
성동10,127.0659848276,37.5452943403,광진구,화양동,5566
성동10,127.0664937621,37.5461969525,광진구,화양동,5571
